                                                            ZZ203S       0636150081450009845251223475                                                      20161129               
                                                            203B S       0275665035295004266250530150                                                      20161129               
9999900000NON-METRO                                         203B S01370000275665035295004266250530150AK013ALASKA                    ALEUTIANS EAST 201611292017010102140002013    
9999900000NON-METRO                                         203B H02390000385250049320005961500740850AK016ALASKA                    ALEUTIANS WEST 201611292014010103350002013    
1126000000ANCHORAGE, AK                                     203B H03450000396750050790006139500763000AK020ALASKA                    ANCHORAGE MUNIC201611292017010103450002016    
9999900000NON-METRO                                         203B S02070000275665035295004266250530150AK050ALASKA                    BETHEL CENSUS A201611292017010102080002015    
9999900000NON-METRO                                         203B H02290000313950040190004858000603750AK060ALASKA                    BRISTOL BAY BOR201611292016010102730002015    
9999900000NON-METRO                                         203B H02190000297850038130004609000572800AK068ALASKA                    DENALI BOROUGH 201611292014010102590002013    
9999900000NON-METRO                                         203B S02220000275665035295004266250530150AK070ALASKA                    DILLINGHAM CENS201611292017010102220002016    
2182000000FAIRBANKS, AK                                     203B S02310000275665035295004266250530150AK090ALASKA                    FAIRBANKS NORTH201611292017010102390002013    
9999900000NON-METRO                                         203B H01690000284050036360004395500546250AK100ALASKA                    HAINES BOROUGH 201611292013010102470002012    
9999900000NON-METRO                                         203B H02450000281750036070004360000541800AK105ALASKA                    HOONAH-ANGOON C201611292017010102450002016    
2794000000JUNEAU, AK                                        203B H03700000425500054470006584500818250AK110ALASKA                    JUNEAU CITY AND201611292017010103700002016    
9999900000NON-METRO                                         203B S02190000275665035295004266250530150AK122ALASKA                    KENAI PENINSULA201611292017010102190002016    
2854000000KETCHIKAN, AK                                     203B H02830000325450041660005036000625850AK130ALASKA                    KETCHIKAN GATEW201611292017010102830002016    
9999900000NON-METRO                                         203B H03200000381800048875005908000734250AK150ALASKA                    KODIAK ISLAND B201611292014010103320002013    
9999900000NON-METRO                                         203B S01340000275665035295004266250530150AK158ALASKA                    KUSILVAK CENSUS201611212017010101610002013    
9999900000NON-METRO                                         203B S01640000275665035295004266250530150AK164ALASKA                    LAKE AND PENINS201611292017010101640002016    
1126000000ANCHORAGE, AK                                     203B H03450000396750050790006139500763000AK170ALASKA                    MATANUSKA-SUSIT201611292017010103450002016    
9999900000NON-METRO                                         203B H03070000353050045195005463000678950AK180ALASKA                    NOME CENSUS ARE201611292017010103070002016    
9999900000NON-METRO                                         203B H01710000332350042545005143000639150AK185ALASKA                    NORTH SLOPE BOR201611292014010102890002013    
9999900000NON-METRO                                         203B S02040000275665035295004266250530150AK188ALASKA                    NORTHWEST ARCTI201611292017010102040002016    
9999900000NON-METRO                                         203B H02520000332350042545005143000639150AK195ALASKA                    PETERSBURG CENS201611292014010102890002013    
9999900000NON-METRO                                         203B S01820000275665035295004266250530150AK198ALASKA                    PRINCE OF WALES201611292017010102250002013    
9999900000NON-METRO                                         203B H03490000451950057855006993500869150AK220ALASKA                    SITKA CITY AND 201611292015010103930002014    
9999900000NON-METRO                                         203B H03610000415150053145006424000798350AK230ALASKA                    SKAGWAY MUNICIP201611292017010103610002016    
9999900000NON-METRO                                         203B S02280000275665035295004266250530150AK240ALASKA                    SOUTHEAST FAIRB201611292017010102280002016    
9999900000NON-METRO                                         203B H02160000293250037540004537500563950AK261ALASKA                    VALDEZ-CORDOVA 201611292014010102550002013    
9999900000NON-METRO                                         203B H01870000332350042545005143000639150AK275ALASKA                    WRANGELL CITY A201611292014010102890002013    
9999900000NON-METRO                                         203B H01560000420900053880006513000809450AK282ALASKA                    YAKUTAT CITY AN201611292014010103660002013    
9999900000NON-METRO                                         203B S01130000275665035295004266250530150AK290ALASKA                    YUKON-KOYUKUK C201611292017010101170002015    
9999900000NON-METRO                                         203B S01380000275665035295004266250530150MO157MISSOURI                  PERRY          201611292017010101380002016    
4274000000SEDALIA, MO                                       203B S01170000275665035295004266250530150MO159MISSOURI                  PETTIS         201611292017010101170002015    
4062000000ROLLA, MO                                         203B S01040000275665035295004266250530150MO161MISSOURI                  PHELPS         201611292017010101160002015    
9999900000NON-METRO                                         203B S00970000275665035295004266250530150MO163MISSOURI                  PIKE           201611292017010100970002016    
2814000000KANSAS CITY, MO-KS                                203B H02680000308200039455004769000592700MO165MISSOURI                  PLATTE         201611292017010102680002016    
4418000000SPRINGFIELD, MO                                   203B S01670000275665035295004266250530150MO167MISSOURI                  POLK           201611292017010101670002016    
2278000000FORT LEONARD WOOD, MO                             203B S01520000275665035295004266250530150MO169MISSOURI                  PULASKI        201611292017010101650002013    
9999900000NON-METRO                                         203B S00820000275665035295004266250530150MO171MISSOURI                  PUTNAM         201611292017010101040002015    
2530000000HANNIBAL, MO                                      203B S01170000275665035295004266250530150MO173MISSOURI                  RALLS          201611292017010101200002015    
3362000000MOBERLY, MO                                       203B S00780000275665035295004266250530150MO175MISSOURI                  RANDOLPH       201611292017010100850002014    
2814000000KANSAS CITY, MO-KS                                203B H02680000308200039455004769000592700MO177MISSOURI                  RAY            201611292017010102680002016    
9999900000NON-METRO                                         203B S00800000275665035295004266250530150MO179MISSOURI                  REYNOLDS       201611292017010101250002009    
9999900000NON-METRO                                         203B S00910000275665035295004266250530150MO181MISSOURI                  RIPLEY         201611292017010100910002016    
4118000000ST. LOUIS, MO-IL                                  203B S02200000275665035295004266250530150MO183MISSOURI                  ST. CHARLES    201611292017010102200002016    
9999900000NON-METRO                                         203B S00670000275665035295004266250530150MO185MISSOURI                  ST. CLAIR      201611292017010100670002016    
9999900000NON-METRO                                         203B S01320000275665035295004266250530150MO186MISSOURI                  STE. GENEVIEVE 201611292017010101320002016    
2210000000FARMINGTON, MO                                    203B S01350000275665035295004266250530150MO187MISSOURI                  ST. FRANCOIS   201611292017010101350002016    
4118000000ST. LOUIS, MO-IL                                  203B S02200000275665035295004266250530150MO189MISSOURI                  ST. LOUIS      201611292017010102200002016    
3218000000MARSHALL, MO                                      203B S00910000275665035295004266250530150MO195MISSOURI                  SALINE         201611292017010100970002015    
2886000000KIRKSVILLE, MO                                    203B S01100000275665035295004266250530150MO197MISSOURI                  SCHUYLER       201611292017010101100002016    
9999900000NON-METRO                                         203B S00880000275665035295004266250530150MO199MISSOURI                  SCOTLAND       201611292017010100880002016    
4346000000SIKESTON, MO                                      203B S01100000275665035295004266250530150MO201MISSOURI                  SCOTT          201611292017010101120002015    
9999900000NON-METRO                                         203B S00900000275665035295004266250530150MO203MISSOURI                  SHANNON        201611292017010100900002016    
9999900000NON-METRO                                         203B S00610000275665035295004266250530150MO205MISSOURI                  SHELBY         201611292017010100710002014    
9999900000NON-METRO                                         203B S01100000275665035295004266250530150MO207MISSOURI                  STODDARD       201611292017010101100002016    
1470000000BRANSON, MO                                       203B S01600000275665035295004266250530150MO209MISSOURI                  STONE          201611292017010101650002008    
9999900000NON-METRO                                         203B S00830000275665035295004266250530150MO211MISSOURI                  SULLIVAN       201611292017010100830002016    
1470000000BRANSON, MO                                       203B S01600000275665035295004266250530150MO213MISSOURI                  TANEY          201611292017010101650002008    
9999900000NON-METRO                                         203B S01120000275665035295004266250530150MO215MISSOURI                  TEXAS          201611292017010101120002016    
9999900000NON-METRO                                         203B S00690000275665035295004266250530150MO217MISSOURI                  VERNON         201611292017010100870002008    
4118000000ST. LOUIS, MO-IL                                  203B S02200000275665035295004266250530150MO219MISSOURI                  WARREN         201611292017010102200002016    
9999900000NON-METRO                                         203B S00800000275665035295004266250530150MO221MISSOURI                  WASHINGTON     201611292016112901830002010    
9999900000NON-METRO                                         203B S00860000275665035295004266250530150MO223MISSOURI                  WAYNE          201611292017010100860002016    
4418000000SPRINGFIELD, MO                                   203B S01670000275665035295004266250530150MO225MISSOURI                  WEBSTER        201611292017010101670002016    
9999900000NON-METRO                                         203B S00650000275665035295004266250530150MO227MISSOURI                  WORTH          201611292017010100650002016    
9999900000NON-METRO                                         203B S00970000275665035295004266250530150MO229MISSOURI                  WRIGHT         201611292017010101000002008    
4118000000ST. LOUIS, MO-IL                                  203B S02200000275665035295004266250530150MO510MISSOURI                  ST. LOUIS CITY 201611292017010102200002016    
9999900000NON-METRO                                         203B H01620000524400067130008114501008450MP085(NORTHERN) MARIANA ISLANDSNORTHERN ISLAND201611292014010104560002008    
9999900000NON-METRO                                         203B H01440000410550052555006353000789500MP100(NORTHERN) MARIANA ISLANDSROTA           201611292014010103570002008    
9999900000NON-METRO                                         203B H01670000529000067720008186001017300MP110(NORTHERN) MARIANA ISLANDSSAIPAN         201611292014010104600002008    
9999900000NON-METRO                                         203B H01590000532450068165008239501023950MP120(NORTHERN) MARIANA ISLANDSTINIAN         201611292014010104630002008    
3502000000NATCHEZ, MS-LA                                    203B S00920000275665035295004266250530150MS001MISSISSIPPI               ADAMS          201611292017010101050002008    
1842000000CORINTH, MS                                       203B S00870000275665035295004266250530150MS003MISSISSIPPI               ALCORN         201611292017010101040002008    
3262000000MCCOMB, MS                                        203B S01360000275665035295004266250530150MS005MISSISSIPPI               AMITE          201611292017010101360002013    
9999900000NON-METRO                                         203B S00730000275665035295004266250530150MS007MISSISSIPPI               ATTALA         201611292017010100830002008    
3282000000MEMPHIS, TN-MS-AR                                 203B S01710000275665035295004266250530150MS009MISSISSIPPI               BENTON         201611292017010101760002008    
1738000000CLEVELAND, MS                                     203B S00920000275665035295004266250530150MS011MISSISSIPPI               BOLIVAR        201611292017010101140002008    
9999900000NON-METRO                                         203B S00670000275665035295004266250530150MS013MISSISSIPPI               CALHOUN        201611292017010100670002016    
2490000000GREENWOOD, MS                                     203B S00810000275665035295004266250530150MS015MISSISSIPPI               CARROLL        201611292017010100980002008    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150MS017MISSISSIPPI               CHICKASAW      201611292017010100700002016    
9999900000NON-METRO                                         203B S00710000275665035295004266250530150MS019MISSISSIPPI               CHOCTAW        201611292017010100800002008    
4698000000VICKSBURG, MS                                     203B S01120000275665035295004266250530150MS021MISSISSIPPI               CLAIBORNE      201611292017010101190002008    
3294000000MERIDIAN, MS                                      203B S01920000275665035295004266250530150MS023MISSISSIPPI               CLARKE         201611292017010101920002016    
9999900000NON-METRO                                         203B S01100000275665035295004266250530150MS025MISSISSIPPI               CLAY           201611292016112901100002016    
1726000000CLARKSDALE, MS                                    203B S00630000275665035295004266250530150MS027MISSISSIPPI               COAHOMA        201611292017010100740002008    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS029MISSISSIPPI               COPIAH         201611292017010102450002016    
9999900000NON-METRO                                         203B S00780000275665035295004266250530150MS031MISSISSIPPI               COVINGTON      201611292017010100790002008    
3282000000MEMPHIS, TN-MS-AR                                 203B S01710000275665035295004266250530150MS033MISSISSIPPI               DESOTO         201611292017010101760002008    
2562000000HATTIESBURG, MS                                   203B S01770000275665035295004266250530150MS035MISSISSIPPI               FORREST        201611292017010102150002008    
9999900000NON-METRO                                         203B S00770000275665035295004266250530150MS037MISSISSIPPI               FRANKLIN       201611292017010100770002016    
9999900000NON-METRO                                         203B S01010000275665035295004266250530150MS039MISSISSIPPI               GEORGE         201611292016112901950002009    
9999900000NON-METRO                                         203B S00910000275665035295004266250530150MS041MISSISSIPPI               GREENE         201611292017010100910002016    
2498000000GRENADA, MS                                       203B S01040000275665035295004266250530150MS043MISSISSIPPI               GRENADA        201611292017010101040002016    
2506000000GULFPORT-BILOXI-PASCAGOULA, MS                    203B S01370000275665035295004266250530150MS045MISSISSIPPI               HANCOCK        201611292017010101400002008    
2506000000GULFPORT-BILOXI-PASCAGOULA, MS                    203B S01370000275665035295004266250530150MS047MISSISSIPPI               HARRISON       201611292017010101400002008    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS049MISSISSIPPI               HINDS          201611292017010102450002016    
9999900000NON-METRO                                         203B S00520000275665035295004266250530150MS051MISSISSIPPI               HOLMES         201611292017010100600002008    
9999900000NON-METRO                                         203B S00980000275665035295004266250530150MS053MISSISSIPPI               HUMPHREYS      201611292017010100980002016    
9999900000NON-METRO                                         203B S00690000275665035295004266250530150MS055MISSISSIPPI               ISSAQUENA      201611292017010100760002008    
4618000000TUPELO, MS                                        203B S01550000275665035295004266250530150MS057MISSISSIPPI               ITAWAMBA       201611292017010101610002015    
2506000000GULFPORT-BILOXI-PASCAGOULA, MS                    203B S01370000275665035295004266250530150MS059MISSISSIPPI               JACKSON        201611292017010101950002009    
2986000000LAUREL, MS                                        203B S00950000275665035295004266250530150MS061MISSISSIPPI               JASPER         201611292017010100980002013    
9999900000NON-METRO                                         203B S00680000275665035295004266250530150MS063MISSISSIPPI               JEFFERSON      201611292017010100840002008    
9999900000NON-METRO                                         203B S00840000275665035295004266250530150MS065MISSISSIPPI               JEFFERSON DAVIS201611292017010100840002016    
2986000000LAUREL, MS                                        203B S00950000275665035295004266250530150MS067MISSISSIPPI               JONES          201611292017010100980002013    
3294000000MERIDIAN, MS                                      203B S01920000275665035295004266250530150MS069MISSISSIPPI               KEMPER         201611292017010101920002016    
3706000000OXFORD, MS                                        203B S02150000275665035295004266250530150MS071MISSISSIPPI               LAFAYETTE      201611292017010102150002016    
2562000000HATTIESBURG, MS                                   203B S01770000275665035295004266250530150MS073MISSISSIPPI               LAMAR          201611292017010102150002008    
3294000000MERIDIAN, MS                                      203B S01920000275665035295004266250530150MS075MISSISSIPPI               LAUDERDALE     201611292017010101920002016    
9999900000NON-METRO                                         203B S00920000275665035295004266250530150MS077MISSISSIPPI               LAWRENCE       201611292017010100960002008    
9999900000NON-METRO                                         203B S00800000275665035295004266250530150MS079MISSISSIPPI               LEAKE          201611292017010100800002016    
4618000000TUPELO, MS                                        203B S01550000275665035295004266250530150MS081MISSISSIPPI               LEE            201611292017010101610002015    
2490000000GREENWOOD, MS                                     203B S00810000275665035295004266250530150MS083MISSISSIPPI               LEFLORE        201611292017010100980002008    
1502000000BROOKHAVEN, MS                                    203B S01330000275665035295004266250530150MS085MISSISSIPPI               LINCOLN        201611292017010101390002014    
1806000000COLUMBUS, MS                                      203B S01620000275665035295004266250530150MS087MISSISSIPPI               LOWNDES        201611292017010101620002016    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS089MISSISSIPPI               MADISON        201611292017010102450002016    
9999900000NON-METRO                                         203B S00840000275665035295004266250530150MS091MISSISSIPPI               MARION         201611292017010100840002016    
3282000000MEMPHIS, TN-MS-AR                                 203B S01710000275665035295004266250530150MS093MISSISSIPPI               MARSHALL       201611292017010101760002008    
9999900000NON-METRO                                         203B S00840000275665035295004266250530150MS095MISSISSIPPI               MONROE         201611292017010101070002008    
9999900000NON-METRO                                         203B S00780000275665035295004266250530150MS097MISSISSIPPI               MONTGOMERY     201611292017010100780002016    
9999900000NON-METRO                                         203B S00850000275665035295004266250530150MS099MISSISSIPPI               NESHOBA        201611292017010100850002016    
9999900000NON-METRO                                         203B S00820000275665035295004266250530150MS101MISSISSIPPI               NEWTON         201611292017010100900002008    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150MS103MISSISSIPPI               NOXUBEE        201611292017010100700002016    
4426000000STARKVILLE, MS                                    203B S01460000275665035295004266250530150MS105MISSISSIPPI               OKTIBBEHA      201611292017010101460002016    
9999900000NON-METRO                                         203B S00850000275665035295004266250530150MS107MISSISSIPPI               PANOLA         201611292017010100920002008    
3810000000PICAYUNE, MS                                      203B S01300000275665035295004266250530150MS109MISSISSIPPI               PEARL RIVER    201611292017010101300002016    
2562000000HATTIESBURG, MS                                   203B S01770000275665035295004266250530150MS111MISSISSIPPI               PERRY          201611292017010102150002008    
3262000000MCCOMB, MS                                        203B S01360000275665035295004266250530150MS113MISSISSIPPI               PIKE           201611292017010101360002013    
4618000000TUPELO, MS                                        203B S01550000275665035295004266250530150MS115MISSISSIPPI               PONTOTOC       201611292017010101610002015    
9999900000NON-METRO                                         203B S00830000275665035295004266250530150MS117MISSISSIPPI               PRENTISS       201611292017010100860002008    
9999900000NON-METRO                                         203B S00580000275665035295004266250530150MS119MISSISSIPPI               QUITMAN        201611292017010100580002016    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS121MISSISSIPPI               RANKIN         201611292017010102450002016    
9999900000NON-METRO                                         203B S00730000275665035295004266250530150MS123MISSISSIPPI               SCOTT          201611292017010101710002014    
9999900000NON-METRO                                         203B S00640000275665035295004266250530150MS125MISSISSIPPI               SHARKEY        201611292017010100690002015    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS127MISSISSIPPI               SIMPSON        201611292017010102450002016    
9999900000NON-METRO                                         203B S00830000275665035295004266250530150MS129MISSISSIPPI               SMITH          201611292017010100830002016    
9999900000NON-METRO                                         203B S01160000275665035295004266250530150MS131MISSISSIPPI               STONE          201611292016112901400002008    
2694000000INDIANOLA, MS                                     203B S00760000275665035295004266250530150MS133MISSISSIPPI               SUNFLOWER      201611292017010100760002016    
9999900000NON-METRO                                         203B S00720000275665035295004266250530150MS135MISSISSIPPI               TALLAHATCHIE   201611292017010100720002016    
3282000000MEMPHIS, TN-MS-AR                                 203B S01710000275665035295004266250530150MS137MISSISSIPPI               TATE           201611292017010101760002008    
9999900000NON-METRO                                         203B S00840000275665035295004266250530150MS139MISSISSIPPI               TIPPAH         201611292017010100970002008    
9999900000NON-METRO                                         203B S00810000275665035295004266250530150MS141MISSISSIPPI               TISHOMINGO     201611292017010100810002016    
3282000000MEMPHIS, TN-MS-AR                                 203B S01710000275665035295004266250530150MS143MISSISSIPPI               TUNICA         201611292017010101760002008    
9999900000NON-METRO                                         203B S00910000275665035295004266250530150MS145MISSISSIPPI               UNION          201611292017010101000002008    
9999900000NON-METRO                                         203B S00820000275665035295004266250530150MS147MISSISSIPPI               WALTHALL       201611292017010100900002015    
4698000000VICKSBURG, MS                                     203B S01120000275665035295004266250530150MS149MISSISSIPPI               WARREN         201611292017010101190002008    
2474000000GREENVILLE, MS                                    203B S00930000275665035295004266250530150MS151MISSISSIPPI               WASHINGTON     201611292017010100930002016    
9999900000NON-METRO                                         203B S00750000275665035295004266250530150MS153MISSISSIPPI               WAYNE          201611292017010100750002016    
9999900000NON-METRO                                         203B S00940000275665035295004266250530150MS155MISSISSIPPI               WEBSTER        201611292017010100940002016    
9999900000NON-METRO                                         203B S00600000275665035295004266250530150MS157MISSISSIPPI               WILKINSON      201611292017010101020002008    
9999900000NON-METRO                                         203B S00820000275665035295004266250530150MS159MISSISSIPPI               WINSTON        201611292017010100900002008    
9999900000NON-METRO                                         203B S00760000275665035295004266250530150MS161MISSISSIPPI               YALOBUSHA      201611292017010100780002008    
2714000000JACKSON, MS                                       203B H02450000281750036070004360000541800MS163MISSISSIPPI               YAZOO          201611292017010102450002016    
9999900000NON-METRO                                         203B S01790000275665035295004266250530150MT001MONTANA                   BEAVERHEAD     201611292017010101790002016    
9999900000NON-METRO                                         203B S01020000275665035295004266250530150MT003MONTANA                   BIG HORN       201611292017010101150002009    
9999900000NON-METRO                                         203B S00900000275665035295004266250530150MT005MONTANA                   BLAINE         201611292017010101800002015    
9999900000NON-METRO                                         203B S01980000275665035295004266250530150MT007MONTANA                   BROADWATER     201611292017010102230002013    
1374000000BILLINGS, MT                                      203B S02310000275665035295004266250530150MT009MONTANA                   CARBON         201611292017010102310002016    
9999900000NON-METRO                                         203B S00940000275665035295004266250530150MT011MONTANA                   CARTER         201611292017010100940002016    
2450000000GREAT FALLS, MT                                   203B S01800000275665035295004266250530150MT013MONTANA                   CASCADE        201611292017010101810002009    
9999900000NON-METRO                                         203B S01810000275665035295004266250530150MT015MONTANA                   CHOUTEAU       201611292017010101810002016    
9999900000NON-METRO                                         203B S01700000275665035295004266250530150MT017MONTANA                   CUSTER         201611292017010101700002016    
9999900000NON-METRO                                         203B S01170000275665035295004266250530150MT019MONTANA                   DANIELS        201611292017010101170002016    
9999900000NON-METRO                                         203B S01460000275665035295004266250530150MT021MONTANA                   DAWSON         201611292017010101790002015    
9999900000NON-METRO                                         203B S01180000275665035295004266250530150MT023MONTANA                   DEER LODGE     201611292017010101200002013    
9999900000NON-METRO                                         203B H01410000282900036215004377500544050MT025MONTANA                   FALLON         201611292016010102460002015    
9999900000NON-METRO                                         203B S01580000275665035295004266250530150MT027MONTANA                   FERGUS         201611292017010101580002016    
2806000000KALISPELL, MT                                     203B H02460000301300038570004662500579400MT029MONTANA                   FLATHEAD       201611292009010102620002008    
1458000000BOZEMAN, MT                                       203B H03100000356500045635005516500685550MT031MONTANA                   GALLATIN       201611292017010103100002016    
9999900000NON-METRO                                         203B S01320000275665035295004266250530150MT033MONTANA                   GARFIELD       201611292017010101320002016    
9999900000NON-METRO                                         203B S01170000275665035295004266250530150MT035MONTANA                   GLACIER        201611292017010101170002016    
1374000000BILLINGS, MT                                      203B S02310000275665035295004266250530150MT037MONTANA                   GOLDEN VALLEY  201611292017010102310002016    
9999900000NON-METRO                                         203B S01500000275665035295004266250530150MT039MONTANA                   GRANITE        201611292017010102320002011    
9999900000NON-METRO                                         203B S01790000275665035295004266250530150MT041MONTANA                   HILL           201611292016112901790002016    
2574000000HELENA, MT                                        203B H02450000286350036655004431000550650MT043MONTANA                   JEFFERSON      201611292014010102490002009    
9999900000NON-METRO                                         203B S00520000275665035295004266250530150MT045MONTANA                   JUDITH BASIN   201611292017010101660002013    
9999900000NON-METRO                                         203B S02280000275665035295004266250530150MT047MONTANA                   LAKE           201611292017010102280002016    
2574000000HELENA, MT                                        203B H02450000286350036655004431000550650MT049MONTANA                   LEWIS AND CLARK201611292014010102490002009    
9999900000NON-METRO                                         203B S01160000275665035295004266250530150MT051MONTANA                   LIBERTY        201611292017010101390002015    
9999900000NON-METRO                                         203B S01490000275665035295004266250530150MT053MONTANA                   LINCOLN        201611292017010101590002009    
9999900000NON-METRO                                         203B S00880000275665035295004266250530150MT055MONTANA                   MCCONE         201611292017010100880002016    
9999900000NON-METRO                                         203B H02340000325450041660005036000625850MT057MONTANA                   MADISON        201611292014010102830002013    
9999900000NON-METRO                                         203B S00940000275665035295004266250530150MT059MONTANA                   MEAGHER        201611292017010101420002014    
9999900000NON-METRO                                         203B S01580000275665035295004266250530150MT061MONTANA                   MINERAL        201611292017010101580002016    
3354000000MISSOULA, MT                                      203B H02570000295550037835004573500568350MT063MONTANA                   MISSOULA       201611292017010102570002016    
9999900000NON-METRO                                         203B S01590000275665035295004266250530150MT065MONTANA                   MUSSELSHELL    201611292017010101590002016    
9999900000NON-METRO                                         203B S02040000275665035295004266250530150MT067MONTANA                   PARK           201611292017010102050002015    
9999900000NON-METRO                                         203B S00910000275665035295004266250530150MT069MONTANA                   PETROLEUM      201611292017010101050002009    
9999900000NON-METRO                                         203B S01920000275665035295004266250530150MT071MONTANA                   PHILLIPS       201611292017010101920002016    
9999900000NON-METRO                                         203B S01100000275665035295004266250530150MT073MONTANA                   PONDERA        201611292017010101380002014    
9999900000NON-METRO                                         203B S01150000275665035295004266250530150MT075MONTANA                   POWDER RIVER   201611292017010101850002015    
9999900000NON-METRO                                         203B S01240000275665035295004266250530150MT077MONTANA                   POWELL         201611292017010101330002015    
9999900000NON-METRO                                         203B S00950000275665035295004266250530150MT079MONTANA                   PRAIRIE        201611292017010100950002016    
9999900000NON-METRO                                         203B S02280000275665035295004266250530150MT081MONTANA                   RAVALLI        201611292017010102280002016    
9999900000NON-METRO                                         203B S01840000275665035295004266250530150MT083MONTANA                   RICHLAND       201611292017010102340002015    
9999900000NON-METRO                                         203B S00940000275665035295004266250530150MT085MONTANA                   ROOSEVELT      201611292017010101110002009    
9999900000NON-METRO                                         203B S01800000275665035295004266250530150MT087MONTANA                   ROSEBUD        201611292017010101800002016    
9999900000NON-METRO                                         203B S01520000275665035295004266250530150MT089MONTANA                   SANDERS        201611292017010101650002009    
9999900000NON-METRO                                         203B S01340000275665035295004266250530150MT091MONTANA                   SHERIDAN       201611292017010101340002016    
1558000000BUTTE-SILVER BOW, MT                              203B S01400000275665035295004266250530150MT093MONTANA                   SILVER BOW     201611292017010101490002009    
9999900000NON-METRO                                         203B S02170000275665035295004266250530150MT095MONTANA                   STILLWATER     201611292017010102170002016    
9999900000NON-METRO                                         203B H01970000289800037100004484500557300MT097MONTANA                   SWEET GRASS    201611292014010102520002009    
9999900000NON-METRO                                         203B S01560000275665035295004266250530150MT099MONTANA                   TETON          201611292017010101560002016    
9999900000NON-METRO                                         203B S01370000275665035295004266250530150MT101MONTANA                   TOOLE          201611292017010101650002009    
9999900000NON-METRO                                         203B S00830000275665035295004266250530150MT103MONTANA                   TREASURE       201611292017010101460002009    
9999900000NON-METRO                                         203B S01270000275665035295004266250530150MT105MONTANA                   VALLEY         201611292017010101270002016    
9999900000NON-METRO                                         203B S00940000275665035295004266250530150MT107MONTANA                   WHEATLAND      201611292017010101000002009    
9999900000NON-METRO                                         203B S01240000275665035295004266250530150MT109MONTANA                   WIBAUX         201611292017010101240002016    
1374000000BILLINGS, MT                                      203B S02310000275665035295004266250530150MT111MONTANA                   YELLOWSTONE    201611292017010102310002016    
1550000000BURLINGTON, NC                                    203B S01460000275665035295004266250530150NC001NORTH CAROLINA            ALAMANCE       201611292017010101610002009    
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S01280000275665035295004266250530150NC003NORTH CAROLINA            ALEXANDER      201611292017010101350002008    
9999900000NON-METRO                                         203B S00650000275665035295004266250530150NC005NORTH CAROLINA            ALLEGHANY      201611292017010101340002008    
9999900000NON-METRO                                         203B S00640000275665035295004266250530150NC007NORTH CAROLINA            ANSON          201611292016112902180002008    
9999900000NON-METRO                                         203B S00950000275665035295004266250530150NC009NORTH CAROLINA            ASHE           201611292017010101970002008    
9999900000NON-METRO                                         203B S01720000275665035295004266250530150NC011NORTH CAROLINA            AVERY          201611292017010101800002008    
4782000000WASHINGTON, NC                                    203B S01200000275665035295004266250530150NC013NORTH CAROLINA            BEAUFORT       201611292017010101420002008    
9999900000NON-METRO                                         203B S00460000275665035295004266250530150NC015NORTH CAROLINA            BERTIE         201611292017010100750002008    
9999900000NON-METRO                                         203B S00740000275665035295004266250530150NC017NORTH CAROLINA            BLADEN         201611292017010101040002008    
3482000000MYRTLE BEACH-CONWAY-NORTH MYRTLE BEACH,           203B S01760000275665035295004266250530150NC019NORTH CAROLINA            BRUNSWICK      201611292017010102280002008    
1170000000ASHEVILLE, NC                                     203B S02250000275665035295004266250530150NC021NORTH CAROLINA            BUNCOMBE       201611292017010102250002016    
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S01280000275665035295004266250530150NC023NORTH CAROLINA            BURKE          201611292017010101350002008    
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B H02430000280600035920004342000539600NC025NORTH CAROLINA            CABARRUS       201611292016010102440002015    
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S01280000275665035295004266250530150NC027NORTH CAROLINA            CALDWELL       201611292017010101350002008    
2102000000ELIZABETH CITY, NC                                203B H02100000636150081450009845251223475NC029NORTH CAROLINA            CAMDEN         201611292017010107520002009    
3398000000MOREHEAD CITY, NC                                 203B S02020000275665035295004266250530150NC031NORTH CAROLINA            CARTERET       201611292017010102190002008    
9999900000NON-METRO                                         203B S00700000275665035295004266250530150NC033NORTH CAROLINA            CASWELL        201611292017010101250002008    
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S01280000275665035295004266250530150NC035NORTH CAROLINA            CATAWBA        201611292017010101350002008    
2050000000DURHAM-CHAPEL HILL, NC                            203B H03130000359950046080005570000692200NC037NORTH CAROLINA            CHATHAM        201611292017010103130002016    
9999900000NON-METRO                                         203B S01070000275665035295004266250530150NC039NORTH CAROLINA            CHEROKEE       201611292017010101550002008    
9999900000NON-METRO                                         203B S00990000275665035295004266250530150NC041NORTH CAROLINA            CHOWAN         201611292017010101270002015    
9999900000NON-METRO                                         203B S01380000275665035295004266250530150NC043NORTH CAROLINA            CLAY           201611292017010101800002008    
